order_id,delivery_partner_id,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed
9065518834,93566,6/17/2024 17:25,6/17/2024 17:27,2,0.57,On Time,Traffic
7524465290,93477,1/6/2024 16:01,1/6/2024 16:07,6,2.9,Slightly Delayed,Traffic
2319921666,4851,5/1/2024 11:57,5/1/2024 11:54,-3,1.97,On Time,
9541612277,43452,3/31/2024 6:48,3/31/2024 6:46,-2,3.14,On Time,
6303548068,40567,6/30/2024 0:29,6/30/2024 0:40,11,2.89,Slightly Delayed,Traffic
5867651793,84411,11/9/2023 11:51,11/9/2023 11:50,-1,4.61,On Time,
6405947025,29228,9/28/2024 22:18,9/28/2024 22:20,2,3.2,On Time,Traffic
2150790907,37465,8/16/2023 13:21,8/16/2023 13:33,12,4.13,Slightly Delayed,Traffic
212856641,86373,11/2/2024 11:02,11/2/2024 10:57,-5,2.66,On Time,
1686508921,37806,7/22/2024 22:32,7/22/2024 22:27,-5,1.62,On Time,
5879579208,29566,9/10/2024 11:07,9/10/2024 11:13,6,0.85,Slightly Delayed,Traffic
1882682579,78512,5/13/2023 23:21,5/13/2023 23:20,-1,3.81,On Time,
8370410622,10210,6/1/2024 13:19,6/1/2024 13:21,2,2.24,On Time,Traffic
368599691,57291,10/22/2024 16:36,10/22/2024 16:37,1,2.3,On Time,Traffic
9282982332,21658,9/12/2024 22:32,9/12/2024 22:34,2,1.07,On Time,Traffic
4874880100,81596,9/9/2024 23:14,9/9/2024 23:19,5,0.83,On Time,Traffic
102639985,25125,8/27/2023 7:12,8/27/2023 7:15,3,3.7,On Time,Traffic
5288207551,64001,9/10/2023 19:09,9/10/2023 19:23,14,2.52,Slightly Delayed,Traffic
693932743,34625,6/6/2023 20:45,6/6/2023 20:45,0,4.2,On Time,
2325405669,53132,3/8/2024 23:29,3/8/2024 23:27,-2,0.99,On Time,
8152364696,50040,12/24/2023 13:29,12/24/2023 13:29,0,2.01,On Time,
7682359398,70975,9/15/2024 5:16,9/15/2024 5:25,9,1.67,Slightly Delayed,Traffic
1742951029,62055,5/7/2023 23:20,5/7/2023 23:39,19,2.67,Significantly Delayed,Traffic
4799787645,61740,10/7/2023 7:24,10/7/2023 7:43,19,3.46,Significantly Delayed,Traffic
8498666384,94061,3/8/2024 18:13,3/8/2024 18:16,3,4.33,On Time,Traffic
5013572642,90675,5/8/2023 19:37,5/8/2023 19:50,13,3.25,Slightly Delayed,Traffic
8403006958,22292,11/27/2023 5:53,11/27/2023 5:48,-5,3.65,On Time,
4688831157,75752,7/3/2024 23:55,7/3/2024 23:59,4,1.4,On Time,Traffic
394578210,91958,9/26/2023 5:33,9/26/2023 5:38,5,0.68,On Time,Traffic
8681711802,50,10/7/2023 7:22,10/7/2023 7:17,-5,4.75,On Time,
9311399064,91086,11/4/2023 21:42,11/4/2023 21:45,3,1.16,On Time,Traffic
2620581496,38634,4/21/2023 2:46,4/21/2023 2:45,-1,3.47,On Time,
5116898322,93289,7/18/2024 13:37,7/18/2024 13:35,-2,1.52,On Time,
5995819849,2395,8/19/2023 4:35,8/19/2023 4:44,9,1.18,Slightly Delayed,Traffic
7690500286,39966,7/12/2024 18:27,7/12/2024 18:34,7,2.14,Slightly Delayed,Traffic
6107283203,21522,9/9/2024 20:41,9/9/2024 20:43,2,1.08,On Time,Traffic
3170417508,30064,1/10/2024 5:43,1/10/2024 5:56,13,4.22,Slightly Delayed,Traffic
805682701,84695,7/30/2023 23:02,7/30/2023 23:14,12,4.98,Slightly Delayed,Traffic
8960508625,57297,10/7/2023 10:13,10/7/2023 10:18,5,1.17,On Time,Traffic
5580397726,64619,6/21/2023 5:05,6/21/2023 5:24,19,3.75,Significantly Delayed,Traffic
1506599381,19253,9/18/2024 4:47,9/18/2024 4:50,3,3.36,On Time,Traffic
8424478165,37654,4/21/2023 18:36,4/21/2023 18:36,0,1.52,On Time,
6083333956,34580,3/27/2023 6:53,3/27/2023 7:06,13,2.12,Slightly Delayed,Traffic
9611327860,25443,4/7/2024 17:57,4/7/2024 17:55,-2,2.56,On Time,
9539444766,94753,11/4/2023 8:11,11/4/2023 8:16,5,2.89,On Time,Traffic
756168939,69292,7/5/2024 18:49,7/5/2024 18:44,-5,1.21,On Time,
7762624518,56407,8/26/2024 21:32,8/26/2024 21:46,14,4,Slightly Delayed,Traffic
3681781563,41664,11/18/2023 10:35,11/18/2023 10:33,-2,3.37,On Time,
1571085226,35840,4/7/2024 0:50,4/7/2024 0:57,7,4.62,Slightly Delayed,Traffic
4244306883,94771,3/3/2024 10:42,3/3/2024 10:56,14,2.9,Slightly Delayed,Traffic
7333141591,1610,3/15/2024 17:02,3/15/2024 17:20,18,0.8,Significantly Delayed,Traffic
1199945706,30489,1/8/2024 19:48,1/8/2024 19:47,-1,3.13,On Time,
5895644119,6452,6/11/2023 14:27,6/11/2023 14:27,0,2.16,On Time,
7112919210,58625,2/1/2024 22:18,2/1/2024 22:18,0,3.88,On Time,
8315937318,35071,5/8/2024 17:52,5/8/2024 18:01,9,3.07,Slightly Delayed,Traffic
5331800057,39782,3/29/2023 1:41,3/29/2023 1:54,13,4.9,Slightly Delayed,Traffic
5989265505,11502,3/15/2024 4:27,3/15/2024 4:22,-5,1.78,On Time,
7906361274,44821,9/3/2023 18:52,9/3/2023 18:51,-1,1.97,On Time,
6312476146,87880,1/27/2024 19:57,1/27/2024 20:06,9,2.18,Slightly Delayed,Traffic
9436272631,82287,5/18/2024 2:57,5/18/2024 2:56,-1,4.78,On Time,
8289791792,70314,1/26/2024 15:04,1/26/2024 15:00,-4,2.33,On Time,
7659532788,62888,2/1/2024 21:16,2/1/2024 21:19,3,3.26,On Time,Traffic
1498157233,13716,2/8/2024 6:44,2/8/2024 6:48,4,0.96,On Time,Traffic
8560951754,55642,5/17/2023 18:26,5/17/2023 18:32,6,0.99,Slightly Delayed,Traffic
8764192824,34121,7/24/2023 9:08,7/24/2023 9:23,15,1.34,Slightly Delayed,Traffic
1900542981,82683,3/25/2023 18:46,3/25/2023 18:50,4,1.16,On Time,Traffic
9445683691,70620,11/12/2023 20:17,11/12/2023 20:33,16,4.53,Significantly Delayed,Traffic
7719808335,80882,4/26/2023 18:00,4/26/2023 17:59,-1,2.74,On Time,
4865644960,11250,9/11/2023 8:59,9/11/2023 9:07,8,3.91,Slightly Delayed,Traffic
6518276143,99506,1/25/2024 23:29,1/25/2024 23:24,-5,1.5,On Time,
2211459584,69281,12/25/2023 14:34,12/25/2023 14:34,0,4.19,On Time,
6811633572,49915,6/26/2024 14:44,6/26/2024 14:48,4,2.15,On Time,Traffic
1821573240,45208,4/10/2024 16:39,4/10/2024 16:42,3,4.66,On Time,Traffic
8848227434,74756,6/17/2023 14:18,6/17/2023 14:16,-2,4.94,On Time,
7812276711,60140,3/25/2023 6:28,3/25/2023 6:40,12,2.45,Slightly Delayed,Traffic
939966106,267,5/2/2023 10:04,5/2/2023 10:06,2,2.05,On Time,Traffic
4099108156,21877,4/10/2024 4:40,4/10/2024 4:39,-1,0.91,On Time,
5684182622,6390,3/3/2024 16:31,3/3/2024 16:31,0,2.04,On Time,
4916740946,11753,10/29/2023 19:30,10/29/2023 19:34,4,1.38,On Time,Traffic
9732307600,91547,1/31/2024 9:03,1/31/2024 9:02,-1,4.44,On Time,
9280329883,44108,9/10/2023 23:19,9/10/2023 23:27,8,2.35,Slightly Delayed,Traffic
4284285927,29343,8/4/2024 21:12,8/4/2024 21:14,2,1.4,On Time,Traffic
8701796,41266,8/19/2024 19:14,8/19/2024 19:23,9,4.97,Slightly Delayed,Traffic
6834734512,76817,8/31/2023 23:28,8/31/2023 23:29,1,4.75,On Time,Traffic
7127377458,9342,3/26/2023 15:47,3/26/2023 15:55,8,3.89,Slightly Delayed,Traffic
4754481356,49314,8/14/2023 18:36,8/14/2023 18:35,-1,3.5,On Time,
4726007482,36892,8/30/2023 12:07,8/30/2023 12:11,4,2.57,On Time,Traffic
2320560482,7285,2/18/2024 13:21,2/18/2024 13:19,-2,3.15,On Time,
1456550348,97265,5/2/2024 0:38,5/2/2024 0:38,0,1.19,On Time,
5370744569,32084,8/23/2023 13:55,8/23/2023 14:08,13,3.16,Slightly Delayed,Traffic
5819887962,85744,3/3/2024 0:46,3/3/2024 1:08,22,2.97,Significantly Delayed,Traffic
1929465827,8263,12/13/2023 13:01,12/13/2023 13:00,-1,4.51,On Time,
9430139302,90056,2/9/2024 8:04,2/9/2024 8:05,1,2.53,On Time,Traffic
3632715912,72130,8/18/2024 17:35,8/18/2024 17:40,5,0.8,On Time,Traffic
3356214803,83239,6/8/2024 22:11,6/8/2024 22:08,-3,2.84,On Time,
2277864850,7967,10/30/2024 4:34,10/30/2024 4:30,-4,4.13,On Time,
1754472592,12994,6/11/2024 2:12,6/11/2024 2:13,1,2.88,On Time,Traffic
1833208408,91091,8/16/2023 7:43,8/16/2023 7:43,0,2.48,On Time,
6567954047,7493,7/9/2023 10:06,7/9/2023 10:28,22,0.53,Significantly Delayed,Traffic
9409585531,16318,4/3/2023 6:22,4/3/2023 6:29,7,4.52,Slightly Delayed,Traffic
731371161,78728,9/25/2024 10:09,9/25/2024 10:29,20,0.77,Significantly Delayed,Traffic
7863496069,11754,2/9/2024 19:09,2/9/2024 19:24,15,4.5,Slightly Delayed,Traffic
9043955242,89325,4/13/2024 5:19,4/13/2024 5:45,26,2.64,Significantly Delayed,Traffic
8257564936,84555,3/31/2024 8:22,3/31/2024 8:22,0,3.94,On Time,
7487631571,54412,4/12/2024 17:22,4/12/2024 17:31,9,3.79,Slightly Delayed,Traffic
4243307535,18181,7/4/2024 21:55,7/4/2024 22:03,8,3.93,Slightly Delayed,Traffic
5490221933,47119,6/21/2023 13:05,6/21/2023 13:01,-4,4.5,On Time,
577600718,15216,4/6/2024 3:56,4/6/2024 4:05,9,0.87,Slightly Delayed,Traffic
1815462789,62423,9/9/2023 5:03,9/9/2023 5:15,12,2.81,Slightly Delayed,Traffic
896786012,63700,8/18/2023 5:55,8/18/2023 6:05,10,1.61,Slightly Delayed,Traffic
2610552179,21304,6/26/2024 11:40,6/26/2024 11:42,2,1.91,On Time,Traffic
6244718082,9658,5/22/2024 14:27,5/22/2024 14:23,-4,4.95,On Time,
1837634871,26621,5/6/2023 13:50,5/6/2023 14:05,15,1.27,Slightly Delayed,Traffic
8684571382,19722,10/4/2023 22:51,10/4/2023 22:50,-1,3.84,On Time,
1659181364,4115,8/26/2023 23:49,8/26/2023 23:59,10,1,Slightly Delayed,Traffic
5626641031,65770,5/19/2024 1:47,5/19/2024 1:49,2,1.12,On Time,Traffic
1589326447,83945,1/27/2024 14:47,1/27/2024 14:52,5,1.75,On Time,Traffic
5018325783,41888,2/11/2024 4:37,2/11/2024 4:35,-2,1.96,On Time,
5111073873,77796,2/2/2024 19:56,2/2/2024 19:56,0,2.5,On Time,
5953426781,21723,12/10/2023 11:44,12/10/2023 11:42,-2,3.95,On Time,
8966870214,25007,2/27/2024 21:42,2/27/2024 21:48,6,2.15,Slightly Delayed,Traffic
6962915277,16407,9/14/2024 10:57,9/14/2024 10:57,0,1.07,On Time,
4309308088,44969,12/2/2023 20:44,12/2/2023 20:48,4,2.27,On Time,Traffic
5391068200,79700,11/20/2023 4:13,11/20/2023 4:08,-5,4.94,On Time,
4394681222,92464,3/28/2024 23:30,3/28/2024 23:45,15,1.8,Slightly Delayed,Traffic
4791895461,38858,8/11/2024 0:04,8/11/2024 0:28,24,2.47,Significantly Delayed,Traffic
7272011740,42857,9/16/2024 12:46,9/16/2024 12:48,2,4.2,On Time,Traffic
87784691,88685,9/29/2024 1:10,9/29/2024 1:13,3,4.58,On Time,Traffic
4939105270,84293,11/2/2023 3:00,11/2/2023 2:58,-2,3.43,On Time,
4622303035,26126,8/3/2023 11:25,8/3/2023 11:23,-2,2.53,On Time,
3460208027,75868,4/19/2024 21:56,4/19/2024 21:56,0,1.9,On Time,
2548125971,41755,11/5/2023 22:18,11/5/2023 22:13,-5,4.48,On Time,
2390111460,36389,9/9/2023 21:37,9/9/2023 21:42,5,4.29,On Time,Traffic
8309485249,3729,12/2/2023 20:46,12/2/2023 20:51,5,3.55,On Time,Traffic
8322543480,94614,9/27/2024 2:38,9/27/2024 3:02,24,4.99,Significantly Delayed,Traffic
2819200158,58827,7/23/2023 14:54,7/23/2023 14:56,2,1.95,On Time,Traffic
7087151227,25423,11/26/2023 1:10,11/26/2023 1:06,-4,2.61,On Time,
6704234561,91747,1/3/2024 7:40,1/3/2024 8:10,30,1.81,Significantly Delayed,Traffic
6998410196,97976,7/25/2023 15:51,7/25/2023 16:04,13,1.53,Slightly Delayed,Traffic
707035635,71996,9/29/2024 9:47,9/29/2024 9:43,-4,4.33,On Time,
543400704,60474,10/27/2023 0:54,10/27/2023 0:49,-5,1.06,On Time,
3604694195,6583,9/3/2023 16:41,9/3/2023 16:36,-5,0.64,On Time,
3560549947,87552,7/21/2024 2:39,7/21/2024 2:47,8,4.06,Slightly Delayed,Traffic
9982178143,53810,12/8/2023 14:17,12/8/2023 14:39,22,3.86,Significantly Delayed,Traffic
1423646541,19293,12/10/2023 10:45,12/10/2023 10:44,-1,1.73,On Time,
7441941402,79767,12/22/2023 22:33,12/22/2023 22:31,-2,3.22,On Time,
8395661807,9665,8/19/2024 8:09,8/19/2024 8:11,2,0.61,On Time,Traffic
5480656353,34982,3/5/2024 19:33,3/5/2024 19:28,-5,3.58,On Time,
4561602092,28344,9/18/2024 9:45,9/18/2024 9:44,-1,3.44,On Time,
1695982633,44739,1/13/2024 18:59,1/13/2024 18:55,-4,0.65,On Time,
6309447153,52804,5/18/2023 21:38,5/18/2023 21:38,0,4.09,On Time,
4796733514,22316,4/3/2023 18:48,4/3/2023 19:17,29,1.07,Significantly Delayed,Traffic
2858966982,5328,4/25/2024 10:34,4/25/2024 10:29,-5,3.77,On Time,
6948607495,47202,8/28/2024 9:56,8/28/2024 10:01,5,2,On Time,Traffic
4959271803,52469,2/22/2024 1:31,2/22/2024 1:44,13,2.07,Slightly Delayed,Traffic
5669689881,17862,7/11/2023 21:32,7/11/2023 21:43,11,4.57,Slightly Delayed,Traffic
5352265711,73582,2/29/2024 19:48,2/29/2024 20:01,13,1.05,Slightly Delayed,Traffic
5498551836,65877,11/2/2023 13:45,11/2/2023 13:47,2,2.78,On Time,Traffic
6556845822,47070,5/13/2023 19:23,5/13/2023 19:28,5,1.46,On Time,Traffic
5167008199,26989,5/31/2024 21:41,5/31/2024 21:36,-5,2.76,On Time,
966294309,92606,5/2/2024 6:03,5/2/2024 6:06,3,2.48,On Time,Traffic
3163611427,67659,1/17/2024 6:37,1/17/2024 6:42,5,1.11,On Time,Traffic
203136866,676,6/11/2024 12:37,6/11/2024 12:36,-1,0.74,On Time,
1815555165,3304,9/11/2023 12:01,9/11/2023 12:01,0,3.61,On Time,
1874499212,88852,5/30/2024 0:23,5/30/2024 0:25,2,3.16,On Time,Traffic
4012779165,59519,9/16/2024 9:44,9/16/2024 9:47,3,3.74,On Time,Traffic
3669023899,289,5/12/2024 9:53,5/12/2024 10:04,11,4.1,Slightly Delayed,Traffic
9296381620,93839,4/28/2024 1:44,4/28/2024 1:43,-1,3.27,On Time,
2725513934,27735,10/7/2023 6:37,10/7/2023 6:39,2,0.65,On Time,Traffic
5564338561,99128,3/31/2024 23:16,3/31/2024 23:14,-2,3.96,On Time,
4701778121,18398,6/6/2024 21:40,6/6/2024 21:44,4,1.24,On Time,Traffic
9529272337,34837,12/11/2023 0:17,12/11/2023 0:17,0,2.06,On Time,
869910650,45055,5/27/2024 0:57,5/27/2024 0:52,-5,4.69,On Time,
2127080399,55501,9/16/2024 15:17,9/16/2024 15:25,8,1.72,Slightly Delayed,Traffic
3547439109,91588,4/13/2023 0:41,4/13/2023 0:39,-2,2.46,On Time,
997535715,35602,3/27/2023 11:35,3/27/2023 11:37,2,4.02,On Time,Traffic
2442453181,21860,3/26/2023 7:40,3/26/2023 7:45,5,4.46,On Time,Traffic
1182120536,6560,5/26/2024 15:51,5/26/2024 15:53,2,2.91,On Time,Traffic
2819297954,93978,4/7/2024 16:05,4/7/2024 16:08,3,0.52,On Time,Traffic
9870956079,42784,10/26/2023 7:43,10/26/2023 7:45,2,3.76,On Time,Traffic
6032675432,29641,9/29/2024 5:22,9/29/2024 5:19,-3,4.47,On Time,
329790912,43584,8/4/2024 10:38,8/4/2024 10:34,-4,2.32,On Time,
6459815532,10758,5/16/2023 21:57,5/16/2023 22:09,12,1.63,Slightly Delayed,Traffic
9214523757,45153,10/20/2023 21:41,10/20/2023 21:37,-4,4.86,On Time,
9450279027,31584,9/30/2023 4:51,9/30/2023 4:47,-4,4.62,On Time,
6265551101,43283,11/13/2023 22:02,11/13/2023 21:58,-4,1.46,On Time,
4138526838,24981,10/25/2023 0:22,10/25/2023 0:35,13,3.73,Slightly Delayed,Traffic
8005579633,98172,8/16/2023 5:37,8/16/2023 6:01,24,1.66,Significantly Delayed,Traffic
3442984170,52151,9/16/2024 23:48,9/16/2024 23:49,1,3.2,On Time,Traffic
8711550413,15340,5/30/2023 14:32,5/30/2023 14:54,22,3.32,Significantly Delayed,Traffic
2509593585,87829,5/5/2023 2:02,5/5/2023 1:59,-3,2.85,On Time,
6126557370,37656,4/20/2024 8:00,4/20/2024 8:05,5,0.68,On Time,Traffic
9876119035,83597,4/15/2023 1:22,4/15/2023 1:35,13,3.58,Slightly Delayed,Traffic
3739042166,52760,7/23/2024 1:02,7/23/2024 1:07,5,4.28,On Time,Traffic
7938944124,43293,3/30/2024 2:13,3/30/2024 2:18,5,4.82,On Time,Traffic
506804807,29740,7/10/2024 5:02,7/10/2024 4:57,-5,3.71,On Time,
3577900599,32303,2/2/2024 8:27,2/2/2024 8:22,-5,1.71,On Time,
8337599633,23191,11/21/2023 13:08,11/21/2023 13:07,-1,2.04,On Time,
8611745429,97499,5/12/2024 3:41,5/12/2024 3:40,-1,1.3,On Time,
2990223879,2555,8/11/2023 18:25,8/11/2023 18:35,10,2.77,Slightly Delayed,Traffic
52324496,54293,2/23/2024 17:47,2/23/2024 17:52,5,2.39,On Time,Traffic
6594929133,30251,4/14/2023 10:02,4/14/2023 10:01,-1,0.65,On Time,
2480235830,58919,9/19/2023 5:54,9/19/2023 5:58,4,4.28,On Time,Traffic
9667072962,31515,4/11/2023 21:09,4/11/2023 21:15,6,3.97,Slightly Delayed,Traffic
277700053,29553,8/15/2023 19:26,8/15/2023 19:29,3,4.98,On Time,Traffic
5691623788,3949,3/16/2024 19:17,3/16/2024 19:17,0,1.63,On Time,
6845696161,77587,7/14/2023 7:49,7/14/2023 8:03,14,1.83,Slightly Delayed,Traffic
4098488449,5718,3/31/2023 13:48,3/31/2023 13:48,0,2.85,On Time,
5653623743,59281,3/30/2023 8:53,3/30/2023 9:19,26,1.2,Significantly Delayed,Traffic
6416399784,31405,8/7/2023 2:45,8/7/2023 2:54,9,1.32,Slightly Delayed,Traffic
4365565386,24899,6/30/2023 4:25,6/30/2023 4:21,-4,1.5,On Time,
6423269418,67311,8/23/2024 10:13,8/23/2024 10:27,14,1.78,Slightly Delayed,Traffic
1020534590,16201,12/12/2023 10:13,12/12/2023 10:21,8,4.37,Slightly Delayed,Traffic
4015289878,53358,3/22/2024 7:09,3/22/2024 7:19,10,1.79,Slightly Delayed,Traffic
9959668334,81433,1/7/2024 8:28,1/7/2024 8:25,-3,1.31,On Time,
8054387790,66757,5/8/2023 18:44,5/8/2023 18:40,-4,1.95,On Time,
4795344310,34016,4/12/2024 16:07,4/12/2024 16:37,30,0.93,Significantly Delayed,Traffic
2205862234,68306,10/2/2023 14:01,10/2/2023 13:57,-4,2.33,On Time,
4686249863,34524,8/31/2024 3:41,8/31/2024 3:38,-3,2.6,On Time,
1270524770,95994,10/11/2023 7:33,10/11/2023 7:35,2,3.7,On Time,Traffic
5743550453,95126,5/19/2024 5:24,5/19/2024 5:29,5,1.21,On Time,Traffic
5309699078,65578,8/2/2023 17:53,8/2/2023 18:07,14,0.51,Slightly Delayed,Traffic
7565768030,54027,2/10/2024 3:08,2/10/2024 3:07,-1,0.73,On Time,
3210260715,12745,4/6/2023 15:21,4/6/2023 15:16,-5,3.86,On Time,
6657245289,45050,5/20/2024 2:14,5/20/2024 2:33,19,2.38,Significantly Delayed,Traffic
7854526965,53207,8/18/2023 8:06,8/18/2023 8:15,9,4.21,Slightly Delayed,Traffic
2770948451,81011,4/27/2023 8:03,4/27/2023 8:22,19,0.91,Significantly Delayed,Traffic
624070426,343,10/7/2023 17:05,10/7/2023 17:02,-3,4.96,On Time,
891583492,98655,4/7/2024 5:01,4/7/2024 5:02,1,2.72,On Time,Traffic
5811206654,71923,5/17/2023 5:34,5/17/2023 5:48,14,2.73,Slightly Delayed,Traffic
809894905,86857,12/28/2023 16:51,12/28/2023 16:56,5,2.71,On Time,Traffic
8209000496,15353,3/28/2023 20:10,3/28/2023 20:25,15,2.17,Slightly Delayed,Traffic
4901288364,36597,7/31/2023 22:26,7/31/2023 22:38,12,4.65,Slightly Delayed,Traffic
5890338566,58543,4/29/2023 3:11,4/29/2023 3:12,1,1.74,On Time,Traffic
2745295248,85960,5/28/2024 21:34,5/28/2024 21:33,-1,1.29,On Time,
5708700204,4397,5/5/2023 18:08,5/5/2023 18:07,-1,0.51,On Time,
8643851643,17189,4/21/2023 1:41,4/21/2023 2:11,30,4.32,Significantly Delayed,Traffic
4525287277,72834,6/29/2023 0:20,6/29/2023 0:23,3,3.71,On Time,Traffic
6154459753,16231,6/12/2024 9:28,6/12/2024 9:39,11,2.4,Slightly Delayed,Traffic
2587790388,60426,6/9/2024 18:18,6/9/2024 18:16,-2,2.31,On Time,
2665891587,40904,3/18/2024 16:10,3/18/2024 16:05,-5,2.28,On Time,
6996561687,75938,6/29/2024 4:52,6/29/2024 4:53,1,2.31,On Time,Traffic
961607638,23890,8/3/2023 23:57,8/4/2023 0:25,28,4.81,Significantly Delayed,Traffic
4385491839,48535,6/7/2024 20:35,6/7/2024 20:30,-5,0.93,On Time,
1279200190,63446,7/10/2024 6:18,7/10/2024 6:25,7,1.17,Slightly Delayed,Traffic
9668698616,23600,11/1/2023 14:24,11/1/2023 14:24,0,4.51,On Time,
4813038298,69529,5/23/2024 13:43,5/23/2024 13:53,10,2.75,Slightly Delayed,Traffic
2030125421,88936,5/3/2024 15:06,5/3/2024 15:10,4,4.4,On Time,Traffic
6997235339,98293,1/12/2024 9:05,1/12/2024 9:04,-1,1.3,On Time,
7438342576,25965,5/9/2023 22:11,5/9/2023 22:16,5,1.63,On Time,Traffic
9958423263,97375,3/15/2024 6:10,3/15/2024 6:07,-3,0.67,On Time,
3416693628,93184,10/3/2024 0:38,10/3/2024 0:39,1,3.28,On Time,Traffic
3440579647,76028,8/5/2024 15:48,8/5/2024 15:48,0,1.99,On Time,
5307231496,84740,4/23/2024 6:36,4/23/2024 6:35,-1,2.58,On Time,
4779055734,49398,6/30/2023 6:04,6/30/2023 6:14,10,2.8,Slightly Delayed,Traffic
3834705841,78388,9/9/2023 7:38,9/9/2023 8:01,23,1.58,Significantly Delayed,Traffic
9080324081,88838,5/27/2023 9:34,5/27/2023 9:33,-1,4.49,On Time,
2500757555,52455,10/27/2024 11:03,10/27/2024 11:00,-3,3.91,On Time,
1292986566,28341,7/12/2023 4:14,7/12/2023 4:10,-4,4.62,On Time,
6602362287,89221,2/1/2024 21:18,2/1/2024 21:23,5,2.37,On Time,Traffic
184844043,18845,12/7/2023 5:13,12/7/2023 5:08,-5,4.04,On Time,
936587253,93251,7/18/2023 10:00,7/18/2023 10:04,4,1.78,On Time,Traffic
2834429147,62176,10/4/2023 5:08,10/4/2023 5:15,7,0.93,Slightly Delayed,Traffic
114306835,60947,2/6/2024 20:47,2/6/2024 20:52,5,3.9,On Time,Traffic
1675849477,70336,6/11/2024 20:13,6/11/2024 20:18,5,4.47,On Time,Traffic
5191052705,97676,6/19/2023 5:49,6/19/2023 5:53,4,3.52,On Time,Traffic
7068834722,97953,11/19/2023 8:43,11/19/2023 8:48,5,0.98,On Time,Traffic
5051330893,49311,7/4/2024 2:47,7/4/2024 3:01,14,4.22,Slightly Delayed,Traffic
6065496420,49744,5/16/2023 16:44,5/16/2023 16:55,11,0.93,Slightly Delayed,Traffic
7574848635,74349,6/28/2023 2:31,6/28/2023 2:43,12,2.14,Slightly Delayed,Traffic
8793868975,47869,2/1/2024 17:32,2/1/2024 17:36,4,2.76,On Time,Traffic
5381466176,48307,6/1/2023 21:05,6/1/2023 21:08,3,4.54,On Time,Traffic
7709366480,92788,8/28/2024 2:38,8/28/2024 2:38,0,0.98,On Time,
4936667930,36661,6/20/2023 10:08,6/20/2023 10:09,1,2.69,On Time,Traffic
6860925755,7299,9/29/2023 9:20,9/29/2023 9:19,-1,1.74,On Time,
5486433396,87165,1/20/2024 18:27,1/20/2024 18:32,5,0.61,On Time,Traffic
7089292009,70015,4/5/2023 23:29,4/5/2023 23:30,1,2.56,On Time,Traffic
5350760367,56321,8/13/2023 6:22,8/13/2023 6:26,4,1.78,On Time,Traffic
5581769906,80281,4/14/2024 4:17,4/14/2024 4:30,13,2.26,Slightly Delayed,Traffic
6256637306,57954,11/7/2023 11:37,11/7/2023 11:46,9,2.47,Slightly Delayed,Traffic
2999946056,6882,6/28/2024 10:50,6/28/2024 10:50,0,3.1,On Time,
5218488175,38184,1/3/2024 20:39,1/3/2024 20:39,0,4.64,On Time,
8297436592,20223,10/20/2024 8:46,10/20/2024 8:41,-5,4.13,On Time,
1806118907,22727,12/25/2023 5:43,12/25/2023 5:45,2,3.65,On Time,Traffic
6999224625,29986,4/16/2023 0:38,4/16/2023 0:39,1,4.49,On Time,Traffic
1809997641,56471,11/10/2023 10:33,11/10/2023 10:56,23,1.51,Significantly Delayed,Traffic
7528090614,91659,6/29/2024 18:07,6/29/2024 18:10,3,2.32,On Time,Traffic
4884904912,45668,8/24/2023 14:13,8/24/2023 14:08,-5,0.73,On Time,
9811235698,50768,3/2/2024 11:21,3/2/2024 11:33,12,2.74,Slightly Delayed,Traffic
5616653529,34530,12/23/2023 3:32,12/23/2023 3:37,5,0.97,On Time,Traffic
7188183056,84857,8/6/2023 13:52,8/6/2023 13:52,0,2.9,On Time,
7898301143,68227,8/10/2023 21:28,8/10/2023 21:31,3,3.32,On Time,Traffic
5222677885,53731,7/15/2024 11:03,7/15/2024 11:10,7,2.29,Slightly Delayed,Traffic
8544952346,2103,11/23/2023 5:02,11/23/2023 5:03,1,2.38,On Time,Traffic
9403371764,20589,6/8/2023 3:29,6/8/2023 3:42,13,4.38,Slightly Delayed,Traffic
3956205476,30143,6/12/2023 1:18,6/12/2023 1:17,-1,1.61,On Time,
5678362658,90700,7/22/2024 5:06,7/22/2024 5:06,0,2.6,On Time,
8131610255,56625,3/22/2024 16:15,3/22/2024 16:12,-3,2.47,On Time,
4722653990,35362,7/19/2023 16:19,7/19/2023 16:23,4,1.65,On Time,Traffic
6613853662,57477,1/26/2024 14:17,1/26/2024 14:27,10,2.2,Slightly Delayed,Traffic
8274987671,25394,10/3/2024 8:02,10/3/2024 8:04,2,2.61,On Time,Traffic
5519983123,16320,4/11/2024 14:28,4/11/2024 14:26,-2,1.85,On Time,
2746329488,91841,8/26/2023 16:09,8/26/2023 16:08,-1,4.54,On Time,
6443285614,51921,8/29/2023 3:47,8/29/2023 3:48,1,0.51,On Time,Traffic
6932426427,24784,8/1/2023 19:56,8/1/2023 19:51,-5,1.03,On Time,
1796512004,6966,6/13/2023 13:56,6/13/2023 13:59,3,4.54,On Time,Traffic
1464518253,86453,7/4/2023 2:26,7/4/2023 2:30,4,2.9,On Time,Traffic
3585105627,68268,10/10/2024 3:56,10/10/2024 3:53,-3,1.88,On Time,
